Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
04:00,MX2,Alebrijes de Oaxaca,Universidad Guadalajara,X1,40,27,33,1.94,3.17,4.39,54,46,1.62,2.25,2 - 2
12:50,A1,Melbourne City,Brisbane Roar,1X,43,21,36,1.66,4.20,5.38,26,74,2.23,1.66,2 - 0
18:00,TR1,Altınordu,Manisaspor,1,62,24,15,1.10,7.50,15.00,59,41,2.87,1.39,3 - 0
18:00,SLO1,Tatran Prešov,Nitra,X2,27,47,27,2.70,3.10,2.32,92,8,1.65,2.10,1 - 1
19:00,PL,Nieciecza,Śląsk Wrocław,X1,40,27,33,2.48,3.42,2.98,54,46,1.88,2.00,1 - 2
19:00,PL1,Ruch Chorzów,Pogoń Siedlce,2X,25,26,49,2.38,3.38,3.14,54,46,1.71,2.18,0 - 6
19:00,RS1,Voždovac,Napredak,X2,33,27,40,2.93,3.28,2.50,54,46,1.62,2.16,1 - 0
19:30,EST1,Tammeka,Vaprus,X1,45,26,30,1.15,6.25,10.50,50,50,3.00,1.37,4 - 2
19:30,GE2,Eintracht Braunschweig,Arminia Bielefeld,X2,28,23,49,2.36,3.51,3.11,39,61,1.98,1.90,0 - 0
19:30,GE2,Greuther Fürth,Bochum,X1,40,27,33,2.99,3.10,2.46,54,46,1.93,1.95,1 - 1
20:00,PL1,Tychy 71,Górnik Łęczna,1X,53,29,19,1.95,3.44,4.32,68,32,1.60,2.36,2 - 0
20:00,BG1,Cherno More,Slavia Sofia,X2,24,23,53,1.79,3.29,5.14,42,58,1.72,2.11,2 - 0
20:00,TR,İstanbul Başakşehir,Kayserispor,1,66,23,11,1.33,5.25,8.00,63,37,2.37,1.61,3 - 1
20:00,SW2,Brage,GAIS,1,62,24,15,2.68,3.61,2.63,59,41,2.26,1.68,1 - 1
20:30,FR1,Nantes,Rennes,2,15,24,62,2.30,3.29,3.48,59,41,1.65,2.25,1 - 1
20:45,RO1,Dinamo Bucureşti,ACS Poli Timişoara,1,80,15,4,1.53,4.13,7.40,54,46,1.93,1.95,1 - 0
21:00,FR2,Bourg-en-Bresse,Nîmes,2X,24,20,56,4.80,4.10,1.57,26,74,2.38,1.54,2 - 2
