Time,Comp,Home,Away,Tip,H,D,A,1,X,2,U,O,U2.5,O2.5,FT
09:50,A1,Adelaide United,Newcastle Jets,X2,24,23,53,2.36,3.45,3.15,42,58,1.92,1.79,5 - 2
10:50,A1,Adelaide United,Newcastle Jets,X2,30,26,45,2.15,3.70,3.15,50,50,2.00,1.80,5 - 2
20:00,NT2,Helmond Sport,FC Oss,1,76,17,7,1.68,3.30,3.45,50,50,1.38,1.01,2 - 1
20:00,NT2,MVV Maastricht,FC Eindhoven,1,71,17,12, , , ,39,61, , ,2 - 0
20:00,NT2,Fortuna Sittard,Cambuur,X1,49,23,28,1.76,2.42,2.50,39,61,1.36,1.01,3 - 2
20:00,NT2,Jong Utrecht,Jong PSV,X2,35,23,42,2.56,3.25,1.56,39,61,1.36,1.01,1 - 4
20:00,NT2,NEC Nijmegen,De Graafschap,X2,37,19,43,1.31,3.80,5.10,17,83,1.38,1.01,1 - 1
21:00,NT2,Jong Utrecht,Jong PSV,X2,35,23,42,2.90,3.70,2.15,39,61,2.45,1.50,1 - 4
21:00,NT2,MVV Maastricht,FC Eindhoven,1,71,17,12,1.64,4.20,4.35,39,61,2.90,1.38,2 - 0
21:00,NT2,Fortuna Sittard,SC Cambuur,X1,49,23,28,1.90,3.65,3.60,39,61,2.10,1.68,3 - 2
21:00,NT2,NEC,Graafschap,X2,37,19,43,1.42,4.75,5.75,17,83,2.60,1.46,1 - 1
21:00,NT2,Helmond Sport,FC Oss,1,76,17,7,2.00,3.80,3.15,50,50,2.55,1.49,2 - 1
21:45,WAL1,Bala Town,Connah's Quay,1X,38,32,29, , , ,72,28, , ,0 - 1
